Epoch,Loss,PSNR,
770,0.041109893,25.3338404,
771,0.042218411,25.33324016,
772,0.04127496,25.30044428,
773,0.042971855,25.30889935,
774,0.042582883,25.23835415,
775,0.0412376,25.32915869,
776,0.043141237,25.34432052,
777,0.042633854,25.33356564,
778,0.041032583,25.33933757,
779,0.04354058,25.3440263,
780,0.043269273,25.29707956,
781,0.041553192,25.34845576,
782,0.042100845,25.26007207,
783,0.041556607,25.32659039,
784,0.043446971,25.23462637,
785,0.044220652,25.3007917,
786,0.042953399,25.30002485,
787,0.043066405,25.29615561,
788,0.041858208,25.27964569,
789,0.043208377,25.27804701,
790,0.043352949,25.38387842,
791,0.04249337,25.34907198,
792,0.043567202,25.36642128,
793,0.042468231,25.3960135,
794,0.042844749,25.3621945,
795,0.042272601,25.26410439,
796,0.041789388,25.35315653,
797,0.04307072,25.37759354,
798,0.041782961,25.43213519,
799,0.042785999,25.34911755,
800,0.042876862,25.34845235,
801,0.042429517,25.35500564,
802,0.042248349,25.3529913,
803,0.04120858,25.34157398,
804,0.04100582,25.35894323,
805,0.042095453,25.34690565,
806,0.043584895,25.3203874,
807,0.04167492,25.34200667,
808,0.042042416,25.32763551,
809,0.041916207,25.33815505,
810,0.042445383,25.3472051,
811,0.04380181,25.34453096,
812,0.043308043,25.31021439,
813,0.043363718,25.32202731,
814,0.041270348,25.27693648,
815,0.041603083,25.24755198,
816,0.042752127,25.31714976,
817,0.042650551,25.20689301,
818,0.042599795,25.35177226,
819,0.04344365,25.29522843,
820,0.04289802,25.30935207,
821,0.043636825,25.34653777,
822,0.042529385,25.36320525,
823,0.042436014,25.32156782,
824,0.043286408,25.3235396,
825,0.042817527,25.3667958,
826,0.041982456,25.36831394,
827,0.042112259,25.35564651,
828,0.042204337,25.37184218,
829,0.042984437,25.32086182,
830,0.042754475,25.3116109,
831,0.041816227,25.27686364,
832,0.041932961,25.17263703,
833,0.04234379,25.18243478,
834,0.041825117,25.29210981,
835,0.041745893,25.26839527,
836,0.042359379,25.35141556,
837,0.042710526,25.32243688,
838,0.042507342,25.35888856,
839,0.042353045,25.36570998,
840,0.041860993,25.36638926,
841,0.041415985,25.37292479,
842,0.042355712,25.34430075,
843,0.042593181,25.26136165,
844,0.041733649,25.35409975,
845,0.043129415,25.23402986,
846,0.043693586,25.24517827,
847,0.041869578,25.31888383,
848,0.043845083,25.37118635,
849,0.041557641,25.36234473,
850,0.042944998,25.34265104,
851,0.040829624,25.34647675,
852,0.041252864,25.30357875,
853,0.041859172,25.29851955,
854,0.043139142,25.29150162,
855,0.042885843,25.31676617,
856,0.041399292,25.36522869,
857,0.043327669,25.35315081,
858,0.04200051,25.33616237,
859,0.043995645,25.38912261,
860,0.043231652,25.34984384,
861,0.042111694,25.3498309,
862,0.042534243,25.32323286,
863,0.041709934,25.34733942,
864,0.043396723,25.3708619,
865,0.04246091,25.34325648,
866,0.042344077,25.309038,
867,0.042790844,25.27736206,
868,0.042553948,25.31638422,
869,0.042068082,25.3217253,
870,0.044062637,25.33235967,
871,0.042374195,25.39344195,
872,0.042774559,25.34287618,
873,0.041059969,25.32284495,
874,0.041150802,25.37033383,
875,0.043461336,25.37026421,
876,0.041956346,25.35336929,
877,0.040398193,25.39494199,
878,0.042587957,25.31736406,
879,0.042656631,25.36985285,
880,0.041720064,25.38265179,
881,0.042300064,25.35906598,
882,0.042001594,25.3399155,
883,0.040511315,25.38347332,
884,0.041676449,25.31676117,
885,0.043415965,25.27155995,
886,0.042982277,25.3561614,
887,0.041198951,25.38914099,
888,0.042516983,25.30831498,
889,0.041197762,25.36011135,
890,0.041974933,25.28726594,
891,0.043670125,25.3062719,
892,0.042611145,25.3771326,
893,0.042325605,25.32212165,
894,0.043542934,25.34404891,
895,0.043507984,25.29714794,
896,0.042199133,25.42037923,
897,0.042573832,25.3202192,
898,0.041460832,25.33992974,
899,0.042135883,25.35634431,
900,0.04169661,25.38506314,
901,0.042839171,25.38050322,
902,0.041983992,25.37138179,
903,0.042357075,25.42136242,
904,0.042765334,25.43157763,
905,0.041821879,25.42556789,
906,0.040970018,25.41324864,
907,0.041090136,25.39983175,
908,0.040842844,25.3939683,
909,0.04168669,25.43612932,
910,0.042008495,25.37964353,
911,0.041782566,25.38036462,
912,0.041721086,25.35647697,
913,0.041811887,25.43423212,
914,0.041442112,25.39064612,
915,0.042940522,25.37950085,
916,0.042319061,25.42002121,
917,0.041741792,25.4246228,
918,0.042009831,25.42357297,
919,0.041084786,25.45264575,
920,0.042312128,25.43439352,
921,0.041345352,25.4234858,
922,0.041923225,25.43816893,
923,0.040317696,25.37035533,
924,0.041424454,25.35045786,
925,0.042513237,25.41140329,
926,0.042019112,25.42036006,
927,0.04167107,25.37334753,
928,0.041138219,25.3814049,
929,0.040955475,25.39098123,
930,0.041860146,25.37953715,
931,0.041686369,25.43264025,
932,0.040246423,25.418115,
933,0.04194786,25.42518998,
934,0.041457495,25.3725185,
935,0.040242837,25.42018247,
936,0.04125265,25.41779939,
937,0.040584239,25.36190586,
938,0.0406207,25.36750407,
939,0.04088472,25.42202778,
940,0.041722227,25.38150966,
941,0.042223453,25.41022506,
942,0.043153052,25.45979288,
943,0.041333718,25.44437961,
944,0.041664629,25.46163517,
945,0.042024915,25.40473478,
946,0.041804671,25.40541557,
947,0.042823021,25.4229645,
948,0.042573857,25.44036349,
949,0.041483738,25.40775295,
950,0.04152234,25.40901059,
951,0.041369088,25.42679646,
952,0.042025413,25.45075938,
953,0.042472298,25.44530922,
954,0.042071956,25.44510831,
955,0.042398373,25.42442445,
956,0.042377142,25.45516912,
957,0.04005773,25.44762557,
958,0.041521462,25.40116017,
959,0.042093194,25.42239308,
960,0.041540693,25.45149029,
961,0.041663124,25.44990757,
962,0.04094783,25.44371316,
963,0.042235971,25.43732374,
964,0.042664172,25.46121749,
965,0.043159915,25.46746016,
966,0.042634253,25.46070282,
967,0.041075606,25.46410028,
968,0.042627081,25.43138005,
969,0.04150417,25.44345182,
970,0.041309374,25.41802679,
971,0.040524351,25.41585977,
972,0.041977796,25.44322672,
973,0.042566615,25.42048017,
974,0.042786999,25.43634603,
975,0.041432799,25.44040947,
976,0.04297611,25.40755244,
977,0.041586388,25.4305314,
978,0.041576157,25.42546583,
979,0.042624201,25.46651003,
980,0.041269034,25.45226352,
981,0.042245111,25.43528331,
982,0.04119895,25.45171947,
983,0.04151758,25.46129432,
984,0.041460676,25.45537263,
985,0.041517903,25.45023242,
986,0.041851107,25.43397954,
987,0.042333016,25.46449016,
988,0.042814333,25.41308507,
989,0.041913732,25.38978628,
990,0.040741729,25.42226499,
991,0.042135033,25.40218778,
992,0.041403524,25.45166669,
993,0.041160539,25.4154585,
994,0.042066214,25.42261278,
995,0.041281314,25.46105712,
996,0.041192417,25.44045476,
997,0.041383764,25.44665145,
998,0.042391326,25.4602843,
999,0.040811492,25.45413335,
1000,0.042152369,25.44994948,
1001,0.040928879,25.43556731,
1002,0.042158585,25.46132715,
1003,0.041728248,25.43515553,
1004,0.042670245,25.44413357,
1005,0.04059427,25.44109141,
1006,0.042590116,25.44061451,
1007,0.042217437,25.44048533,
1008,0.042422617,25.44943465,
1009,0.042203413,25.44143019,
1010,0.041482893,25.45904025,
1011,0.042104761,25.4417464,
1012,0.042674405,25.40135431,
1013,0.042186284,25.45037704,
1014,0.043236787,25.46302946,
1015,0.042090965,25.37943698,
1016,0.042668944,25.45051308,
1017,0.041273312,25.43130108,
1018,0.040863924,25.4252675,
1019,0.041543801,25.41224696,
1020,0.041469795,25.43857394,
1021,0.041306201,25.43963377,
1022,0.040900637,25.45565687,
1023,0.042318819,25.41663486,
1024,0.041282698,25.44182202,
1025,0.042132644,25.4682129,
1026,0.041068069,25.40556181,
1027,0.042720503,25.42043784,
1028,0.042062979,25.45213707,
1029,0.041680703,25.47241443,
1030,0.04159069,25.43909082,
1031,0.041634023,25.43627185,
1032,0.042305918,25.43205869,
1033,0.041192298,25.41439229,
1034,0.041773263,25.40481284,
1035,0.041771649,25.4334117,
1036,0.041031308,25.44445105,
1037,0.041779038,25.43682896,
1038,0.04112152,25.43033757,
1039,0.042359601,25.41000456,
1040,0.040891845,25.44685007,
1041,0.041937111,25.45439827,
1042,0.042233952,25.47968465,
1043,0.041432461,25.46232344,
1044,0.04219474,25.39266922,
1045,0.043496051,25.41491451,
1046,0.041766459,25.43699888,
1047,0.043095497,25.42517917,
1048,0.042484899,25.46888179,
1049,0.042105562,25.45717298,
1050,0.041952946,25.43826687,
1051,0.042324274,25.46605206,
1052,0.040348818,25.46379202,
1053,0.042745377,25.4796942,
1054,0.041461591,25.43575087,
1055,0.042204408,25.48583378,
1056,0.041396997,25.447158,
1057,0.042914349,25.45537316,
1058,0.042417006,25.39801876,
1059,0.041810145,25.43899962,
1060,0.041705641,25.42516617,
1061,0.040204724,25.45575498,
1062,0.042441187,25.31126331,
1063,0.041733677,25.47067042,
1064,0.041732125,25.42383931,
1065,0.041359832,25.46085865,
1066,0.040901674,25.42103855,
1067,0.041247366,25.42591387,
1068,0.041268926,25.4458184,
1069,0.040966812,25.44084602,
1070,0.041908829,25.44288143,
1071,0.042278692,25.46540256,
1072,0.04170745,25.4863,
1073,0.041604751,25.47446401,
1074,0.041527135,25.45607086,
1075,0.042757392,25.45404876,
1076,0.042925358,25.45139006,
1077,0.042409664,25.45396382,
1078,0.041811389,25.4272446,
1079,0.041173228,25.42768238,
1080,0.040742109,25.46404521,
1081,0.04272011,25.41526227,
1082,0.040482682,25.44988797,
1083,0.043269088,25.44691584,
1084,0.041676265,25.48448474,
1085,0.041409334,25.50496712,
1086,0.042147381,25.5003056,
1087,0.041340133,25.47307516,
1088,0.041300564,25.47035782,
1089,0.042920278,25.48811986,
1090,0.043545461,25.4796808,
1091,0.042531448,25.46632945,
1092,0.04149533,25.42877291,
1093,0.043043794,25.508169,
1094,0.040797075,25.4766927,
1095,0.04107663,25.41270126,
1096,0.041061977,25.48845158,
1097,0.041714787,25.43884683,
1098,0.041437074,25.48147045,
1099,0.039978921,25.42735636,
1100,0.041670984,25.43563396,
1101,0.041972777,25.47652124,
1102,0.04285467,25.45268244,
1103,0.041862342,25.47005323,
1104,0.041326114,25.50647285,
1105,0.040554561,25.46414717,
1106,0.041498711,25.49145329,
1107,0.042338296,25.48722476,
1108,0.04120757,25.45001406,
1109,0.041639697,25.48060357,
1110,0.041391328,25.44514272,
1111,0.042472248,25.49956944,
1112,0.041063181,25.48568208,
1113,0.040184738,25.52323069,
1114,0.041919636,25.48052704,
1115,0.042423762,25.48643482,
1116,0.042482685,25.49772318,
1117,0.04180241,25.46897384,
1118,0.040890803,25.47195392,
1119,0.041803622,25.4827689,
1120,0.040512212,25.45750586,
1121,0.042238021,25.43925675,
1122,0.040391459,25.47929139,
1123,0.040491506,25.47902203,
1124,0.041222284,25.47540808,
1125,0.042451018,25.45092487,
1126,0.041245575,25.45436264,
1127,0.041895337,25.46799168,
1128,0.041288795,25.47372076,
1129,0.04060646,25.46500488,
1130,0.04229946,25.41762114,
1131,0.043382082,25.43454745,
1132,0.041251311,25.46383889,
1133,0.042059699,25.44346239,
1134,0.042047946,25.47038738,
1135,0.041843808,25.49139808,
1136,0.041117642,25.46488989,
1137,0.041884024,25.46114254,
1138,0.041767848,25.46085578,
1139,0.042195203,25.46334341,
1140,0.041011027,25.42630787,
1141,0.042084122,25.46627801,
1142,0.041979796,25.49621297,
1143,0.042337802,25.47198945,
1144,0.04161113,25.49041897,
1145,0.042339774,25.44521241,
1146,0.041538552,25.46390636,
1147,0.040602115,25.47897163,
1148,0.042339102,25.49055683,
1149,0.042377282,25.45831255,
1150,0.040910354,25.4563654,
1151,0.042829979,25.46832887,
1152,0.042195496,25.50116033,
1153,0.042357041,25.46851842,
1154,0.041208384,25.44405843,
1155,0.041572282,25.45369947,
1156,0.042091122,25.43282843,
1157,0.042130819,25.44126996,
1158,0.041498465,25.50855367,
1159,0.041197427,25.43202123,
1160,0.041700215,25.45519965,
1161,0.043113392,25.43167469,
1162,0.041444032,25.4729415,
1163,0.042300988,25.45774256,
1164,0.042922498,25.46787074,
1165,0.041627259,25.47256708,
1166,0.042530123,25.47345735,
1167,0.04142319,25.46974826,
1168,0.041029298,25.43553949,
1169,0.041770517,25.45246288,
1170,0.041284647,25.44002945,
1171,0.04274342,25.48711419,
1172,0.041790011,25.51215074,
1173,0.041995967,25.4970206,
1174,0.040931468,25.51528146,
1175,0.04266037,25.43081112,
1176,0.041830938,25.43268023,
1177,0.042407038,25.48724048,
1178,0.041576518,25.48199954,
1179,0.041235546,25.44632002,
1180,0.04093586,25.43274665,
1181,0.040995734,25.41206384,
1182,0.042121352,25.47980364,
1183,0.041678863,25.46157461,
1184,0.042432177,25.47374788,
1185,0.042735541,25.46927796,
1186,0.041487916,25.43212502,
1187,0.041234986,25.46940642,
1188,0.041893036,25.48253034,
1189,0.041570654,25.48698185,
1190,0.041766743,25.4592189,
1191,0.041613421,25.49599604,
1192,0.041957619,25.42092616,
1193,0.042513701,25.47840726,
1194,0.039684739,25.5092633,
1195,0.040629627,25.47241624,
1196,0.039649693,25.46918713,
1197,0.041611593,25.49800598,
1198,0.042842176,25.49178071,
1199,0.040599184,25.50577359,
1200,0.040920514,25.50809138,
1201,0.041284866,25.51335703,
1202,0.041847386,25.53903825,
1203,0.041388274,25.53955743,
1204,0.041093603,25.53789857,
1205,0.042066811,25.49543795,
1206,0.041939543,25.52164284,
1207,0.041832422,25.53535414,
1208,0.040821721,25.529702,
1209,0.041076623,25.50965545,
1210,0.040491179,25.5386626,
1211,0.042425442,25.53714056,
1212,0.040443499,25.53900716,
1213,0.041701981,25.52925484,
1214,0.041526287,25.52011887,
1215,0.042561511,25.52093308,
1216,0.040313817,25.52912446,
1217,0.041515855,25.52971533,
1218,0.041496814,25.517663,
1219,0.042070009,25.49937215,
1220,0.042173164,25.52090387,
1221,0.04054327,25.52223878,
1222,0.043642984,25.5195832,
1223,0.042035941,25.49945738,
1224,0.04183333,25.51482897,
1225,0.0413963,25.53353472,
1226,0.041999373,25.53019132,
1227,0.041887408,25.55282705,
1228,0.041290347,25.53717497,
1229,0.042135236,25.53738031,
1230,0.042035867,25.51713502,
1231,0.041241145,25.53140496,
1232,0.041274336,25.532535,
1233,0.041057928,25.51756122,
1234,0.043018856,25.47978579,
1235,0.040482425,25.49171138,
1236,0.041109924,25.50255513,
1237,0.042607664,25.52589349,
1238,0.043087298,25.52720696,
1239,0.040638872,25.5287414,
1240,0.042078722,25.53097332,
1241,0.042369231,25.51723803,
1242,0.040950789,25.48139645,
1243,0.041564234,25.51983682,
1244,0.04165043,25.54479273,
1245,0.042235434,25.5206706,
1246,0.039876268,25.53190417,
1247,0.040277637,25.5347352,
1248,0.042788185,25.53049514,
1249,0.040612795,25.50796698,
1250,0.041652252,25.54514108,
1251,0.041198629,25.51279188,
1252,0.041751613,25.51063727,
1253,0.043306576,25.52445757,
1254,0.041745825,25.53221273,
1255,0.041616898,25.51702406,
1256,0.041695997,25.52798989,
1257,0.041585557,25.53390919,
1258,0.041460915,25.51563761,
1259,0.040913066,25.5221672,
1260,0.04149277,25.53883978,
1261,0.042373017,25.52112757,
1262,0.042319735,25.50495873,
1263,0.042482955,25.52487638,
1264,0.040894689,25.50492082,
1265,0.042356055,25.49782105,
1266,0.042136452,25.49469923,
1267,0.041955903,25.48252666,
1268,0.042251659,25.5022175,
1269,0.041550409,25.52560497,
1270,0.041229449,25.4967611,
1271,0.040825797,25.51105292,
1272,0.041974142,25.5175533,
1273,0.041278086,25.50360693,
1274,0.041721738,25.51191278,
1275,0.041474924,25.52247826,
1276,0.041447967,25.51185759,
1277,0.041881103,25.52966314,
1278,0.041460172,25.5390337,
1279,0.041545857,25.52349856,
1280,0.040726461,25.52592841,
1281,0.041002852,25.52832169,
1282,0.041497309,25.51056067,
1283,0.041997485,25.50448518,
1284,0.04197015,25.51647561,
1285,0.041692578,25.55066078,
1286,0.04176503,25.5478096,
1287,0.042055109,25.5365809,
1288,0.042587203,25.56767159,
1289,0.04153576,25.55742241,
1290,0.041459156,25.5400618,
1291,0.040854739,25.52935341,
1292,0.041411432,25.53878339,
1293,0.041402837,25.51326426,
1294,0.042084875,25.55834543,
1295,0.041015268,25.54633732,
1296,0.041902257,25.52774948,
1297,0.042067198,25.52867539,
1298,0.041106011,25.53518033,
1299,0.041326515,25.52071164,
1300,0.04080401,25.53955968,
1301,0.041237086,25.54215704,
1302,0.041053461,25.51623003,
1303,0.040287523,25.49724508,
1304,0.039967453,25.52197921,
1305,0.040990779,25.50106084,
1306,0.041442267,25.51409324,
1307,0.04156526,25.48958493,
1308,0.042016443,25.49791282,
1309,0.040515997,25.48488004,
1310,0.041653456,25.5372516,
1311,0.040435921,25.50324281,
1312,0.040899594,25.52163742,
1313,0.041288556,25.50681215,
1314,0.041710985,25.49709781,
1315,0.043114694,25.4814216,
1316,0.042249762,25.48685654,
1317,0.041289509,25.49939096,
1318,0.040983809,25.50690002,
1319,0.040289401,25.51047429,
1320,0.040742334,25.51203077,
1321,0.040779307,25.51256332,
1322,0.042315331,25.5310441,
1323,0.041731227,25.53013457,
1324,0.041010225,25.47853914,
1325,0.041609555,25.54320952,
1326,0.042828947,25.54616498,
1327,0.041941115,25.55927958,
1328,0.040809398,25.51909923,
1329,0.041459147,25.51059635,
1330,0.041335679,25.54218504,
1331,0.041048896,25.55293336,
1332,0.041812129,25.50775762,
1333,0.042207033,25.52308487,
1334,0.041874213,25.49646833,
1335,0.043167699,25.52660271,
1336,0.041613654,25.51462898,
1337,0.041468833,25.52724377,
1338,0.042196441,25.55019405,
1339,0.041432039,25.5383872,
1340,0.040124277,25.52617416,
1341,0.042558951,25.5225468,
1342,0.041520343,25.52817141,
1343,0.04230367,25.54193525,
1344,0.039919606,25.54779534,
1345,0.041114647,25.56422103,
1346,0.040917214,25.54872404,
1347,0.041677687,25.53771184,
1348,0.040732023,25.55815157,
1349,0.040592407,25.54419913,
1350,0.041807801,25.52647595,
1351,0.040795195,25.52515988,
1352,0.040664879,25.54849294,
1353,0.041337898,25.55440076,
1354,0.042182796,25.55094608,
1355,0.041499721,25.53363243,
1356,0.041328498,25.51099472,
1357,0.040807626,25.55066699,
1358,0.041694522,25.54482815,
1359,0.040918439,25.53188809,
1360,0.04174318,25.54957046,
1361,0.040991485,25.52416361,
1362,0.042403013,25.52965182,
1363,0.041582888,25.53035668,
1364,0.0404475,25.55405341,
1365,0.043068397,25.56448149,
1366,0.041069473,25.56935528,
1367,0.041625746,25.56437281,
1368,0.042157018,25.56876953,
1369,0.040820447,25.56255666,
1370,0.041912332,25.56085349,
1371,0.041904568,25.54857388,
1372,0.042714203,25.57245964,
1373,0.040454514,25.5607946,
1374,0.042372766,25.5569739,
1375,0.042270268,25.5409374,
1376,0.041457779,25.56787883,
1377,0.041085846,25.56277785,
1378,0.040981289,25.52983206,
1379,0.041648803,25.54468504,
1380,0.041383126,25.53138558,
1381,0.040745292,25.53039656,
1382,0.042631163,25.53305304,
1383,0.041279998,25.52729831,
1384,0.041333452,25.53520632,
1385,0.041504451,25.525622,
1386,0.042777343,25.50674296,
1387,0.040900003,25.51807074,
1388,0.041043263,25.5171812,
1389,0.041688903,25.52981317,
1390,0.041355104,25.53182884,
1391,0.040854211,25.53954957,
1392,0.041979423,25.52885769,
1393,0.040915955,25.5319673,
1394,0.041604447,25.52519585,
1395,0.041398343,25.5192002,
1396,0.042094881,25.52608025,
1397,0.040083674,25.53193411,
1398,0.041911208,25.55696656,
1399,0.040811274,25.53621886,
1400,0.04217125,25.52320622,
1401,0.04193894,25.52438552,
1402,0.04281808,25.54569235,
1403,0.04231012,25.54498635,
1404,0.041365512,25.52515063,
1405,0.041123037,25.55314394,
1406,0.041670559,25.53421888,
1407,0.040655031,25.53823151,
1408,0.042183271,25.53490471,
1409,0.041514336,25.53001363,
1410,0.041053168,25.5357649,
1411,0.042276369,25.56572158,
1412,0.042475007,25.54736692,
1413,0.041774573,25.53050547,
1414,0.042293428,25.53743294,
1415,0.040873654,25.53820925,
1416,0.041827056,25.54951046,
1417,0.041954764,25.53170713,
1418,0.041918537,25.53843694,
1419,0.041676828,25.53453855,
1420,0.041038472,25.55935432,
1421,0.040578956,25.54677761,
1422,0.040973366,25.54955561,
1423,0.041003431,25.54838191,
1424,0.042864456,25.55496614,
1425,0.041040595,25.55738098,
1426,0.040918805,25.57246409,
1427,0.042467985,25.52981227,
1428,0.042601325,25.51208919,
1429,0.040784854,25.49619149,
1430,0.042203954,25.52042856,
1431,0.041294499,25.50063378,
1432,0.040296542,25.48894904,
1433,0.041755955,25.56166816,
1434,0.041067738,25.53391686,
1435,0.042888063,25.54187173,
1436,0.042543036,25.56003067,
1437,0.042244586,25.53742393,
1438,0.040112427,25.54244755,
1439,0.040495552,25.51719433,
1440,0.041692546,25.53737773,
1441,0.041973749,25.51938773,
1442,0.041647728,25.52179104,
1443,0.042177923,25.54002055,
1444,0.040820699,25.54179473,
1445,0.040663761,25.54120513,
1446,0.041271639,25.56680168,
1447,0.041803465,25.55708513,
1448,0.041133015,25.55912414,
1449,0.0424595,25.59482724,
1450,0.041252525,25.56484929,
1451,0.042135567,25.57406527,
1452,0.042011433,25.54418173,
1453,0.041271016,25.54322491,
1454,0.040960586,25.5224454,
1455,0.04089259,25.52691685,
1456,0.041295881,25.52057097,
1457,0.040696356,25.52262812,
1458,0.042250422,25.52494358,
1459,0.04135856,25.54172269,
1460,0.0417835,25.51473865,
1461,0.041968902,25.51479571,
1462,0.040859565,25.51940569,
1463,0.041554246,25.50086196,
1464,0.040730709,25.49186024,
1465,0.041874555,25.48564981,
1466,0.042126363,25.53701342,
1467,0.041103076,25.55717707,
1468,0.042834614,25.54030211,
1469,0.041536012,25.53446181,
1470,0.040164578,25.57580204,
1471,0.042094759,25.52119593,
1472,0.041069593,25.52000852,
1473,0.041123309,25.53663465,
1474,0.041892507,25.53259757,
1475,0.041812568,25.52154558,
1476,0.040034752,25.52575477,
1477,0.04115993,25.55023527,
1478,0.041028902,25.52944755,
1479,0.043392656,25.52222695,
1480,0.041355155,25.51537525,
1481,0.042576192,25.53929404,
1482,0.042553722,25.53326258,
1483,0.041068921,25.53168394,
1484,0.042894398,25.52885787,
1485,0.041417133,25.5448161,
1486,0.040958474,25.54182446,
1487,0.040439862,25.53008056,
1488,0.041370353,25.53884091,
1489,0.041324377,25.55402359,
1490,0.040593528,25.52067537,
1491,0.040145196,25.5130678,
1492,0.040492326,25.54082677,
1493,0.041913146,25.5487993,
1494,0.041364872,25.52939912,
1495,0.041460284,25.52611105,
1496,0.040265352,25.53878325,
1497,0.041369528,25.56313895,
1498,0.041413735,25.53945594,
1499,0.041402045,25.54497747,
1500,0.041575592,25.5342142,
1501,0.041174098,25.5445558,
1502,0.04002852,25.55621464,
1503,0.043143805,25.56672356,
1504,0.04048549,25.56357737,
1505,0.041378973,25.55470353,
1506,0.040764119,25.58193462,
1507,0.041563842,25.57424302,
1508,0.042445266,25.57035115,
1509,0.042407472,25.55369972,
1510,0.04125018,25.55742729,
1511,0.04055167,25.56374276,
1512,0.042515604,25.573331,
1513,0.042669769,25.5693578,
1514,0.041698884,25.54413619,
1515,0.041574934,25.56117072,
1516,0.04067698,25.54684567,
1517,0.040720094,25.5362185,
1518,0.040216482,25.56165988,
